NAME,Proportion_of_married-couple_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_female-householder_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher
24382,0.17073170731707318,0.06585365853658537,0.04,0.022946859903381644,0.0,0.15384615384615385,0.5748987854251012,0.0
24112,0.22388059701492538,0.05581761006289308,0.0582579185520362,0.014626635873749037,0.5531914893617021,0.43859649122807015,0.21830209481808158,0.14925373134328357
24175,0.09876543209876543,0.056261343012704176,0.08563134978229318,0.023174971031286212,0.0,0.0,0.08,0.15384615384615385
24527,0.0,0.09392265193370165,0.0,0.0,0.0,0.1590909090909091,0.061855670103092786,0.0
25314,0.10416666666666667,0.1305732484076433,0.12033195020746888,0.0,0.0,0.1346153846153846,0.26556016597510373,0.084070796460177
27944,0.10320284697508897,0.16112084063047286,0.0626486915146709,0.0,0.18888888888888888,0.37755102040816324,0.6024096385542169,0.0
19804,0.11547911547911548,0.07015706806282722,0.031476997578692496,0.0,0.05357142857142857,0.07399103139013453,0.3709677419354839,0.17857142857142858
19975,0.07575757575757576,0.05825242718446602,0.024265644955300127,0.05064655172413793,0.44,0.0,0.0,0.1917808219178082
19022,0.5769230769230769,0.10945273631840796,0.0,0.0,0.8275862068965517,0.3105590062111801,0.44021739130434784,0.0
19067,0.0,0.019339242546333603,0.014636449480642116,0.006762468300929839,0.29936305732484075,0.16420664206642066,0.15434083601286175,0.05176470588235294
19116,0.14862385321100918,0.060981655924640554,0.09704060564349622,0.16646316646316647,0.0,0.1912568306010929,0.34507042253521125,0.2273838630806846
19555,0.0,0.022332506203473945,0.0,0.0,0.7368421052631579,0.0,0.0,0.0
19565,0.03278688524590164,0.0,0.014423076923076924,0.0,0.0,0.17829457364341086,0.1941747572815534,0.3898305084745763
19601,0.23346303501945526,0.14807872539831302,0.1859799713876967,0.12574850299401197,0.5010660980810234,0.4161735700197239,0.5262593783494105,0.5149501661129569
19608,0.0,0.015625,0.03488372093023256,0.01415270018621974,0.6581196581196581,0.0,0.11458333333333333,0.05179282868525897
19020,0.3179419525065963,0.058863101244534144,0.012092710782667115,0.048541114058355435,0.28368794326241137,0.27631578947368424,0.12252042007001167,0.11574074074074074
19943,0.0,0.0416221985058698,0.07276736493936053,0.0,0.03305785123966942,0.48717948717948717,0.06060606060606061,0.25
19115,0.13866666666666666,0.08401639344262295,0.027161862527716185,0.09409190371991247,0.3761467889908257,0.24031007751937986,0.2365988909426987,0.06866952789699571
19120,0.24666666666666667,0.18933443571723854,0.08541320022185246,0.1075050709939148,0.5574074074074075,0.39787525702535986,0.21997755331088664,0.11347517730496454
19074,0.0,0.0,0.01545253863134658,0.0,0.0,0.3944954128440367,0.16489361702127658,0.0
19952,0.0,0.19288645690834474,0.014469453376205787,0.02620967741935484,0.55,0.33544303797468356,0.4320388349514563,0.0
19968,0.07954545454545454,0.027649769585253458,0.03106508875739645,0.019817073170731708,0.6826923076923077,0.1095890410958904,0.0547945205479452,0.0
19567,0.017045454545454544,0.01639344262295082,0.012345679012345678,0.0,0.28125,0.15217391304347827,0.10256410256410256,0.5164835164835165
19611,0.0,0.0,0.04390243902439024,0.056016597510373446,0.5755627009646302,0.36129032258064514,0.5586854460093896,0.0
19808,0.1657754010695187,0.03401039206424185,0.03322072072072072,0.004410838059231254,0.46153846153846156,0.2867132867132867,0.23581560283687944,0.07822410147991543
19901,0.14983164983164984,0.054030874785591765,0.05417024935511608,0.012519561815336464,0.6234567901234568,0.4499396863691194,0.36041666666666666,0.052995391705069124
19956,0.1282565130260521,0.01092896174863388,0.0638930163447251,0.00967741935483871,0.7515151515151515,0.4543269230769231,0.13190184049079753,0.0
19963,0.21069182389937108,0.0,0.05066079295154185,0.0007524454477050414,0.5756302521008403,0.2772585669781931,0.19718309859154928,0.041916167664670656
19317,0.0,0.0,0.037463976945244955,0.04552509053285049,0.0,0.09615384615384616,0.0,0.0
19320,0.08926417370325694,0.07405875051717005,0.034152436484798,0.019373454245671887,0.3075060532687651,0.30686274509803924,0.2799575821845175,0.07738095238095238
19330,0.0,0.03508771929824561,0.0,0.013937282229965157,0.7142857142857143,0.2727272727272727,0.0,0.0
19342,0.0,0.0,0.0,0.005579258286839514,0.0,0.0,0.0,0.025
19343,0.06818181818181818,0.0,0.004739336492890996,0.007125890736342043,0.21428571428571427,0.0,0.0,0.0
19348,0.08285163776493257,0.02292768959435626,0.008119079837618403,0.004697592483852026,0.34065934065934067,0.08783783783783784,0.11023622047244094,0.019851116625310174
22309,0.14613778705636743,0.09908998988877654,0.07432432432432433,0.012448132780082987,0.6517647058823529,0.21654929577464788,0.0,0.22073578595317725
04062,0.0967741935483871,0.020833333333333332,0.009280742459396751,0.027620841180163214,0.0,0.0,0.4734042553191489,0.058823529411764705
04102,0.05333333333333334,0.0,0.023032629558541268,0.011235955056179775,0.543859649122807,0.24113475177304963,0.1523809523809524,0.2647058823529412
04103,0.2918454935622318,0.026737967914438502,0.027553763440860215,0.0,0.11009174311926606,0.19540229885057472,0.38028169014084506,0.034482758620689655
04106,0.0,0.0,0.030927835051546393,0.013876843018213356,0.3050847457627119,0.22474747474747475,0.0436241610738255,0.1839863713798978
04210,0.05179282868525897,0.04079601990049751,0.01972062448644207,0.0018072289156626507,0.8235294117647058,0.307909604519774,0.43,0.03169014084507042
04730,0.30158730158730157,0.14798850574712644,0.053475935828877004,0.035,0.7333333333333333,0.48739495798319327,0.3532934131736527,0.13559322033898305
04856,0.4375,0.0,0.0,0.04736842105263158,1.0,0.0,0.0,0.39285714285714285
04927,0.2740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72022,0.0,0.0,0.0682643427741467,0.01812688821752266,0.2857142857142857,0.3135593220338983,0.16314199395770393,0.0
72024,0.2647058823529412,0.0,0.0,0.1282051282051282,0.0,0.05128205128205128,0.5925925925925926,0.0
72046,0.2235294117647059,0.17142857142857143,0.0,0.0,0.6065573770491803,0.21794871794871795,0.30952380952380953,0.0
72101,0.23958333333333334,0.060836501901140684,0.0,0.0,0.576271186440678,0.3888888888888889,0.12121212121212122,0.0
72120,0.0,0.03248811410459588,0.021748050882232254,0.020633750921149593,0.6338028169014085,0.32590529247910865,0.38501742160278746,0.11484593837535013
18640,0.32673267326732675,0.08576998050682261,0.00437636761487965,0.02666666666666667,0.42045454545454547,0.4075829383886256,0.22413793103448276,0.1517509727626459
18964,0.13011152416356878,0.018410852713178296,0.012944983818770227,0.008152173913043478,0.0,0.4316546762589928,0.14285714285714285,0.049019607843137254
18621,0.0,0.02564102564102564,0.047021943573667714,0.0,0.0,0.08620689655172414,0.0,0.0
18901,0.0,0.04973118279569892,0.025149700598802394,0.008993255058705971,0.0,0.0,0.125,0.0658682634730539
18011,0.0,0.03523035230352303,0.021621621621621623,0.009560229445506692,0.0,0.07692307692307693,0.0,0.0
18037,0.3058823529411765,0.015306122448979591,0.0,0.02511415525114155,0.1864406779661017,0.15060240963855423,0.2619047619047619,0.14864864864864866
18042,0.05752212389380531,0.05804311774461028,0.006157635467980296,0.013013013013013013,0.45229007633587787,0.24335548172757476,0.24878836833602586,0.0
18049,0.14553990610328638,0.04079696394686907,0.009453781512605041,0.0,0.0,0.22784810126582278,0.19314641744548286,0.2457627118644068
18015,0.1922141119221411,0.08161434977578476,0.061694290976058934,0.032076533483398985,0.33134328358208953,0.24701873935264054,0.17529215358931552,0.08812260536398467
18014,0.09326424870466321,0.03165938864628821,0.007100591715976331,0.0,0.0,0.325,0.2635135135135135,0.0
18018,0.11304347826086956,0.04734111543450065,0.05621301775147929,0.0,0.0,0.1634920634920635,0.2991869918699187,0.20588235294117646
18020,0.0,0.0,0.010276679841897233,0.013882669055082848,0.2891566265060241,0.0,0.12254901960784313,0.0
18032,0.0,0.1056782334384858,0.0210016155088853,0.03275529865125241,0.17333333333333334,0.29310344827586204,0.17073170731707318,0.0
18051,0.0,0.0,0.0,0.018272425249169437,0.0,0.0,0.0,0.0
18088,0.11176470588235295,0.012152777777777778,0.048154093097913325,0.0,0.3,0.27358490566037735,0.15,0.0
18102,0.16287878787878787,0.15433270082226438,0.16802168021680217,0.13402061855670103,0.5836879432624114,0.4735432016075017,0.28340865074241445,0.12666666666666668
18224,0.0,0.034482758620689655,0.1978021978021978,0.0,0.8902439024390244,0.0935672514619883,0.1834862385321101,0.0
21904,0.012578616352201259,0.044270833333333336,0.022146507666098807,0.0,0.0,0.3723404255319149,0.3118279569892473,0.2647058823529412
21562,0.0,0.017921146953405017,0.0,0.0,0.0,0.6461538461538462,0.2911392405063291,0.0
21639,0.34615384615384615,0.05,0.02962962962962963,0.0,0.0,0.7702702702702703,0.41208791208791207,0.0
21769,0.0,0.034934497816593885,0.014577259475218658,0.0,0.0,0.0,0.13924050632911392,0.2066115702479339
21755,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.10869565217391304
21788,0.0,0.0106951871657754,0.012805587892898719,0.0,0.13114754098360656,0.2857142857142857,0.3106796116504854,0.13924050632911392
21791,0.21518987341772153,0.018518518518518517,0.0,0.0,1.0,0.32727272727272727,0.0,0.0
21771,0.0,0.01875,0.05459317585301837,0.004862236628849271,0.0,0.1595744680851064,0.07471264367816093,0.0
21782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21784,0.0,0.040749796251018745,0.01870748299319728,0.0,0.2857142857142857,0.0,0.16129032258064516,0.06136363636363636
21793,0.0,0.09219858156028368,0.0898379970544919,0.008888888888888889,1.0,0.0,0.2833333333333333,0.0
21850,0.3191489361702128,0.0,0.01702127659574468,0.0,0.21153846153846154,0.045454545454545456,0.26,0.5333333333333333
21853,0.02564102564102564,0.14442700156985872,0.07901907356948229,0.12704918032786885,0.3465346534653465,0.22151898734177214,0.2409090909090909,0.20512820512820512
27983,0.2403846153846154,0.0,0.0533596837944664,0.0,0.7027027027027027,0.27241379310344827,0.4868913857677903,0.5673758865248227
27607,0.2631578947368421,0.11392405063291139,0.0,0.01583024587403166,0.0,0.0,0.20689655172413793,0.0
27610,0.25092250922509224,0.12656072644721908,0.012830482115085537,0.025711662075298437,0.34678624813153963,0.23831468071099407,0.187929165160824,0.08408796895213454
27704,0.3241232731137088,0.08930232558139535,0.0508209538702111,0.0,0.5676795580110497,0.4009111617312073,0.3,0.1319358816276202
27712,0.25396825396825395,0.08231173380035026,0.0,0.033488063660477456,0.0,0.0,0.1963470319634703,0.0
27803,0.18627450980392157,0.025183630640083946,0.0,0.02225886232481451,0.13414634146341464,0.3312368972746331,0.3957894736842105,0.0
27804,0.0,0.09061488673139159,0.02336448598130841,0.0068415051311288486,0.1450381679389313,0.6067746686303387,0.14754098360655737,0.03653846153846154
27851,0.11483253588516747,0.06333333333333334,0.07939914163090128,0.10683760683760683,0.0,0.4375,0.23863636363636365,0.0
27863,0.04285714285714286,0.002331002331002331,0.03582089552238806,0.0,0.5841584158415841,0.24539877300613497,0.504225352112676,0.06986899563318777
27880,0.0,0.03468208092485549,0.0,0.0,0.8936170212765957,0.8823529411764706,0.0,0.0
27910,0.09154929577464789,0.06756756756756757,0.06042884990253411,0.011337868480725623,0.4198473282442748,0.3146853146853147,0.4344262295081967,0.5888888888888889
27514,0.0,0.047337278106508875,0.0,0.02538442762997315,0.45054945054945056,0.48148148148148145,0.1736111111111111,0.1238390092879257
27541,0.0,0.11483253588516747,0.0,0.0,0.6470588235294118,0.0,0.8,0.0
27572,0.0,0.0,0.0,0.016885553470919325,1.0,0.0,0.19254658385093168,0.0
27597,0.17326732673267325,0.008651766402307137,0.04966139954853273,0.0,0.24206349206349206,0.1694915254237288,0.16054158607350097,0.0
27601,0.5777777777777777,0.2549019607843137,0.19375,0.0,0.5842696629213483,0.5,0.45625,0.109375
27703,0.09193776520509193,0.15700058582308143,0.04833836858006042,0.009703779366700716,0.4146079484425349,0.44064386317907445,0.2056338028169014,0.022163120567375887
27805,0.0,0.06550218340611354,0.017341040462427744,0.0,0.23,0.08,0.6194690265486725,0.0
27828,0.23214285714285715,0.07291666666666667,0.0,0.0,0.738562091503268,0.2827868852459016,0.5802139037433155,0.0
27006,0.1554054054054054,0.03344120819848975,0.05748663101604278,0.009972299168975069,1.0,0.0,0.1642512077294686,0.0
27018,0.048327137546468404,0.16086235489220563,0.09659714599341383,0.016877637130801686,0.6470588235294118,0.3583815028901734,0.0,0.0
27299,0.19327731092436976,0.2289855072463768,0.13166144200626959,0.0,0.84375,0.16666666666666666,0.06896551724137931,0.5441176470588235
27312,0.2621359223300971,0.15193370165745856,0.03299725022914757,0.0019537609899055682,0.0,0.28699551569506726,0.3150684931506849,0.0
27320,0.26139088729016785,0.08382154123479045,0.03658051689860835,0.028799019607843136,0.5264116575591985,0.38564476885644766,0.21997755331088664,0.3564356435643564
27612,0.0,0.0,0.027659574468085105,0.004281244854273012,0.659217877094972,0.39080459770114945,0.2411504424778761,0.06
27613,0.13725490196078433,0.0213903743315508,0.009994447529150472,0.00527495714097323,0.8823529411764706,0.0,0.17218543046357615,0.01664145234493192
27707,0.31985294117647056,0.1134453781512605,0.05667060212514758,0.021221737405791353,0.7724957555178268,0.36281859070464767,0.18268398268398267,0.1302475780409042
27801,0.12982456140350876,0.07612456747404844,0.049773755656108594,0.0,0.23624595469255663,0.6150121065375302,0.41014799154334036,0.11065573770491803
27823,0.02459016393442623,0.029411764705882353,0.023715415019762844,0.0,0.4,0.5297157622739018,0.24705882352941178,0.2903225806451613
27852,0.0,0.12669683257918551,0.0,0.02127659574468085,0.7352941176470589,0.9069767441860465,0.532258064516129,0.0
27864,0.08888888888888889,0.09045226130653267,0.10837438423645321,0.0,0.44329896907216493,0.39823008849557523,0.22772277227722773,0.0
27886,0.17958412098298676,0.0574052812858783,0.036954087346024636,0.006377551020408163,0.4636363636363636,0.35783783783783785,0.29248366013071897,0.5142857142857142
27891,0.08333333333333333,0.06354515050167224,0.06976744186046512,0.12345679012345678,0.10185185185185185,0.13333333333333333,0.4793388429752066,0.0
27896,0.11952191235059761,0.010638297872340425,0.04825538233110616,0.004464285714285714,0.863905325443787,0.05387205387205387,0.0827250608272506,0.0
18635,0.0,0.03970223325062035,0.041666666666666664,0.022598870056497175,1.0,0.09836065573770492,0.0,0.0
18641,0.0,0.008385744234800839,0.09808612440191387,0.0,0.40425531914893614,0.11504424778761062,0.0,0.0
25168,1.0,0.0,0.0,0.0,1.0,0.0,0.743801652892562,0.0
25301,0.0,0.2571428571428571,0.14814814814814814,0.024271844660194174,1.0,0.7096774193548387,0.2894736842105263,0.0
25304,0.2222222222222222,0.0,0.05639097744360902,0.007042253521126761,0.7524752475247525,0.47107438016528924,0.37962962962962965,0.38271604938271603
25401,0.22857142857142856,0.06938775510204082,0.07263513513513513,0.0,0.55,0.4077922077922078,0.6805054151624549,0.0
25510,0.3333333333333333,0.09415584415584416,0.06989247311827956,0.0,0.0,0.4827586206896552,0.0,0.0
25661,0.2,0.22486772486772486,0.15422885572139303,0.05421686746987952,0.5287356321839081,0.4720496894409938,0.6258992805755396,0.515625
25801,0.283203125,0.15539494062983997,0.0612565445026178,0.0,0.1091703056768559,0.47895500725689405,0.33629191321499013,0.30268199233716475
25703,0.3076923076923077,0.10344827586206896,0.3177570093457944,0.06593406593406594,0.7083333333333334,0.5603448275862069,0.8118811881188119,0.8484848484848485
25159,0.7014925373134329,0.025787965616045846,0.09747292418772563,0.0,0.2876712328767123,0.5032258064516129,0.0,0.0
25313,0.297029702970297,0.11157601115760112,0.01756587202007528,0.011131725417439703,0.8045977011494253,0.6597938144329897,0.27205882352941174,0.0
25504,0.4357142857142857,0.02079002079002079,0.0,0.0,0.0,0.2857142857142857,0.28610354223433243,0.0
25976,0.056074766355140186,0.044673539518900345,0.19607843137254902,0.0,1.0,0.2537313432835821,0.0392156862745098,0.0
28127,0.05442176870748299,0.04578313253012048,0.0,0.01978021978021978,0.0,0.9375,0.08181818181818182,0.45454545454545453
72173,0.0,0.17954545454545454,0.05632183908045977,0.0,0.0,0.43333333333333335,0.19008264462809918,0.0
72830,0.10430839002267574,0.15401540154015403,0.04567901234567901,0.014539579967689823,0.7073170731707317,0.6645962732919255,0.125,0.0
72944,0.11764705882352941,0.0364741641337386,0.07228915662650602,0.11165048543689321,1.0,0.25,0.7407407407407407,1.0
72947,0.2052980132450331,0.0379746835443038,0.13973799126637554,0.0847457627118644,0.1111111111111111,0.5217391304347826,0.27586206896551724,1.0
72461,0.08264462809917356,0.0,0.053811659192825115,0.0,0.0,0.47692307692307695,0.5753424657534246,0.0
72501,0.1784037558685446,0.07386363636363637,0.06807511737089202,0.02481203007518797,0.3333333333333333,0.3829787234042553,0.18599562363238512,0.28793774319066145
72521,0.03571428571428571,0.06172839506172839,0.06647398843930635,0.09868421052631579,0.7848101265822784,0.09574468085106383,0.8192771084337349,0.16666666666666666
72432,0.0,0.040875912408759124,0.00819672131147541,0.0,0.504424778761062,0.5619047619047619,0.38461538461538464,0.3472222222222222
99223,0.4166666666666667,0.06493506493506493,0.04838709677419355,0.010728542914171657,0.6666666666666666,0.07868852459016394,0.12806539509536785,0.09767441860465116
99337,0.284329563812601,0.09682416731216112,0.02421595871377531,0.010734220695577501,0.09923664122137404,0.09417040358744394,0.27872340425531916,0.0
99352,0.06956521739130435,0.06390134529147982,0.041605482134116495,0.00737230121116377,0.23333333333333334,0.13978494623655913,0.10975609756097561,0.024390243902439025
99021,0.0,0.056818181818181816,0.05321100917431193,0.0,0.0,0.0,0.28169014084507044,0.0
